1531300040.191764,0,0,0,0,0,0
1531300040.2024963,0,0,0,0,0,0
1531300040.2128518,0,0,0,0,0,0
1531300040.2247243,0,0,0,0,0,0
1531300040.2352192,0,0,0,0,0,0
1531300040.2455149,0,0,0,0,0,0
1531300040.2557187,0,0,0,0,0,0
1531300040.2659092,0,0,0,0,0,0
1531300040.2761276,0,0,0,0,0,0
1531300040.2863069,0,0,0,0,0,0
1531300040.2964752,0,0,0,0,0,0
1531300040.3066688,0,0,0,0,0,0
1531300040.316857,0,0,0,0,0,0
1531300040.3270528,0,0,0,0,0,0
1531300040.3372526,0,0,0,0,0,0
1531300040.347413,0,-13.456,0,0,0,0
1531300040.3576124,0,-13.456,0,0,0,0
1531300040.3678107,0,-13.456,0,0,0,0
1531300040.3780034,0,-13.456,0,0,0,0
1531300040.388212,0,-13.456,0,0,0,0
1531300040.3983974,0,-13.456,0,0,0,0
1531300040.408586,0,-13.456,0,0,0,0
1531300040.418772,0,-13.456,0,0,0,0
1531300040.4289577,0,-13.456,0,0,0,0
1531300040.4391654,0,-13.456,0,0,0,0
1531300040.4493504,0,-13.456,0,0,0,0
1531300040.4595387,0,-13.456,0,0,0,0
1531300040.4697206,0,-13.456,0,0,0,0
1531300040.479904,0,-13.456,0,0,0,0
1531300040.490092,0,-13.456,0,0,0,0
1531300040.5002766,0,-13.456,0,0,0,0
1531300040.510455,0,-13.456,0,0,0,0
1531300040.5206308,0,-13.456,0,0,0,0
1531300040.5308201,0,-13.456,0,0,0,0
1531300040.5409784,0,-13.456,0,0,0,0
1531300040.5511603,0,-13.456,0,0,0,0
1531300040.5613472,0,-13.456,0,0,0,0
1531300040.5715277,0,-13.456,0,0,0,0
1531300040.581716,0,-13.456,0,0,0,0
1531300040.591896,0,-13.456,0,0,0,0
1531300040.6020782,0,-13.456,0,0,0,0
1531300040.6122854,0,-13.456,0,0,0,0
1531300040.6224797,0,-13.456,0,0,0,0
1531300040.6326804,5.35,-13.456,0,0,0,0
1531300040.642882,5.35,-13.456,0,0,0,0
1531300040.6530745,5.35,-13.456,0,0,0,0
1531300040.6632748,5.35,-13.456,0,0,0,0
1531300040.6734867,5.35,-13.456,0,0,0,0
