1531300151.871379,0,0,0,0,0,0
1531300151.8816204,0,0,0,0,0,0
1531300151.8918185,0,0,0,0,0,0
1531300151.9020152,0,0,0,0,0,0
1531300151.912191,0,0,0,0,0,0
1531300151.9223602,0,0,0,0,0,0
1531300151.9325275,0,0,0,0,0,0
1531300151.9426956,0,0,0,0,0,0
1531300151.952864,0,0,0,0,0,0
1531300151.9630556,0,0,0,0,0,0
1531300151.9732223,0,0,0,0,0,0
1531300151.9834468,0,0,0,0,0,0
1531300151.9936082,0,0,0,0,0,0
1531300152.0037727,0,0,0,0,0,0
1531300152.0139318,0,0,0,0,0,0
1531300152.0240903,0,0,0,0,0,0
1531300152.0342524,0,0,0,0,0,0
1531300152.044412,0,0,0,0,0,0
1531300152.054575,0,0,0,0,0,0
1531300152.0647483,0,0,0,0,0,0
1531300152.0749106,0,0,0,0,0,0
1531300152.086452,0,0,0,0,0,0
1531300152.0966988,0,0,0,0,0,0
1531300152.1069527,0,0,0,0,0,0
1531300152.1171184,0,0,0,0,0,0
1531300152.1272874,0,0,0,0,0,0
1531300152.1374505,0,0,0,0,0,0
1531300152.1476169,0,0,0,0,0,0
1531300152.1577857,0,0,0,0,0,0
1531300152.1679523,0,0,0,0,0,0
1531300152.178117,0,0,0,0,0,0
1531300152.1882782,0,0,0,0,0,0
1531300152.1984665,0,0,0,0,0,0
1531300152.2086368,0,0,0,0,0,0
1531300152.2188072,0,0,0,0,0,0
1531300152.2289836,0,0,0,0,0,0
1531300152.2391524,0,0,0,0,0,0
1531300152.2493205,0,0,0,0,0,0
1531300152.2594836,0,0,0,0,0,0
1531300152.269651,0,0,0,0,0,0
1531300152.2798166,0,0,0,0,0,0
1531300152.2899845,0,0,0,0,0,0
1531300152.3001516,0,0,0,0,0,0
1531300152.3103113,0,0,0,0,0,0
1531300152.3204753,0,0,0,0,0,0
1531300152.330633,0,0,0,0,0,0
1531300152.3407974,0,0,0,0,0,0
1531300152.3509574,0,0,0,0,0,0
1531300152.36112,0,0,0,0,0,0
1531300152.3712852,0,0,0,0,0,0
1531300152.381449,0,0,0,0,0,0
1531300152.3916109,0,0,0,0,0,0
1531300152.4017773,0,0,0,0,0,0
1531300152.4119368,0,0,0,0,0,0
1531300152.4220922,0,0,0,0,0,0
1531300152.4322476,0,0,0,0,0,0
1531300152.4424133,0,0,0,0,0,0
1531300152.452575,0,0,0,0,0,0
1531300152.4627366,0,0,0,0,0,0
1531300152.4729016,0,0,0,0,0,0
1531300152.48316,0,0,0,0,0,0
1531300152.4933271,0,0,0,0,0,0
1531300152.5034912,0,0,0,0,0,0
1531300152.513658,0,0,0,0,0,0
1531300152.5238183,0,0,0,0,0,0
1531300152.5339818,0,0,0,0,0,0
1531300152.544141,0,0,0,0,0,0
1531300152.5543044,0,0,0,0,0,0
1531300152.5644672,0,0,0,0,0,0
1531300152.5746264,0,0,0,0,0,0
1531300152.5847864,0,0,0,0,0,0
1531300152.5949507,0,0,0,0,0,0
1531300152.605108,0,0,0,0,0,0
1531300152.6152701,0,0,0,0,0,0
1531300152.6254332,0,0,0,0,0,0
1531300152.6356027,0,0,0,0,0,0
1531300152.645762,0,0,0,0,0,0
1531300152.65592,0,0,0,0,0,0
1531300152.6660802,0,0,0,0,0,0
1531300152.676242,0,0,0,0,0,0
1531300152.6864023,0,0,0,0,0,0
1531300152.6965668,0,0,0,0,0,0
1531300152.7067466,0,0,0,0,0,0
1531300152.716917,0,0,0,0,0,0
1531300152.7271004,0,-14.884,0,0,0,0
1531300152.7372775,4.985,-14.884,0,0,0,0
1531300152.74748,4.985,-14.884,0,0,0,0
1531300152.7576914,4.985,-14.884,0,0,0,0
1531300152.7678673,4.985,-14.884,0,0,0,0
1531300152.7780366,4.985,-14.884,0,0,0,0
1531300152.788212,4.985,-14.884,0,0,0,0
1531300152.798391,4.985,-14.884,0,0,0,0
1531300152.808563,4.985,-14.884,0,0,0,0
1531300152.8187287,4.985,-14.884,0,0,0,0
1531300152.8288918,4.985,-14.884,0,0,0,0
1531300152.839075,4.985,-14.884,0,0,0,0
1531300152.8492782,4.985,-14.884,0,0,0,0
1531300152.859444,4.985,-14.884,0,0,0,0
1531300152.8696074,4.985,-14.884,0,0,0,0
1531300152.8797746,4.985,-14.884,0,0,0,0
1531300152.8899746,4.985,-14.884,0,0,0,0
1531300152.900367,4.985,-14.884,0,0,0,0
1531300152.910624,4.985,-14.884,0,0,0,0
1531300152.920789,4.985,-14.884,0,0,0,0
1531300152.9309506,4.985,-14.884,0,0,0,0
1531300152.9411132,4.985,-14.884,0,0,0,0
1531300152.9512494,4.985,-14.884,0,0,0,0
1531300152.961419,4.985,-14.884,0,0,0,0
1531300152.9715848,4.985,-14.884,0,0,0,0
1531300152.9817574,4.985,-14.884,0,0,0,0
1531300152.9919295,4.985,-14.884,0,0,0,0
1531300153.0020921,4.985,-14.884,0,0,0,0
1531300153.0122561,4.985,-14.884,0,0,0,0
1531300153.0224175,4.985,-14.884,0,0,0,0
1531300153.0325816,4.985,-14.884,0,0,0,0
1531300153.042743,4.985,-14.884,0,0,0,0
1531300153.0529096,4.985,-14.884,0,0,0,0
1531300153.063086,4.985,-14.884,0,0,0,0
1531300153.0732536,4.985,-14.884,0,0,0,0
1531300153.0834203,4.985,-14.884,0,0,0,0
1531300153.0935879,4.985,-14.884,0,0,0,0
1531300153.1037538,4.985,-14.884,0,0,0,0
1531300153.1139286,4.985,-14.884,0,0,0,0
1531300153.1240892,4.985,-14.884,0,0,0,0
1531300153.1342494,4.985,-14.884,0,0,0,0
1531300153.1444077,4.985,-14.884,0,0,0,0
1531300153.1545725,4.985,-14.884,0,0,0,0
1531300153.1647356,4.985,-14.884,0,0,0,0
1531300153.1748958,4.985,-14.884,0,0,0,0
1531300153.185106,4.985,-14.884,0,0,0,0
1531300153.1952753,4.985,-14.884,0,0,0,0
1531300153.205444,4.985,-14.884,0,0,0,0
1531300153.2156093,4.985,-14.884,0,0,0,0
1531300153.2257807,4.985,-14.884,0,0,0,0
1531300153.235971,4.985,-14.884,0,0,0,0
1531300153.2461386,4.985,-14.884,0,0,0,0
1531300153.2563102,4.985,-14.884,0,0,0,0
1531300153.2664773,4.985,-14.884,0,0,0,0
1531300153.2766497,4.985,-14.884,0,0,0,0
1531300153.2889326,4.985,-14.884,0,0,0,0
1531300153.2992628,4.985,-14.884,0,0,0,0
1531300153.3095207,4.985,-14.884,0,0,0,0
1531300153.3196945,4.985,-14.884,0,0,0,0
1531300153.3298612,4.985,-14.884,0,0,0,0
1531300153.3400297,4.985,-14.884,0,0,0,0
1531300153.3501928,4.985,-14.884,0,0,0,0
1531300153.3603604,4.985,-14.884,0,0,0,0
1531300153.3705273,4.985,-14.884,0,0,0,0
1531300153.3806982,4.985,-14.884,0,0,0,0
1531300153.3908608,4.985,-14.884,0,0,0,0
1531300153.4009778,4.985,-14.884,0,0,0,0
1531300153.4111452,4.985,-14.884,0,0,0,0
1531300153.4213083,4.985,-14.884,0,0,0,0
1531300153.4314754,4.985,-14.884,0,0,0,0
1531300153.4416356,4.985,-14.884,0,0,0,0
1531300153.451812,4.985,-14.884,0,0,0,0
1531300153.4619803,4.985,-14.884,0,0,0,0
1531300153.472143,4.985,-14.884,0,0,0,0
1531300153.4823067,4.985,-14.884,0,0,0,0
1531300153.4924748,4.985,-14.884,0,0,0,0
1531300153.5026407,4.985,-14.884,0,0,0,0
1531300153.5128098,4.985,-14.884,0,0,0,0
1531300153.522976,4.985,-14.884,0,0,0,0
1531300153.5331402,4.985,-14.884,0,0,0,0
1531300153.5433044,4.985,-14.884,0,0,0,0
1531300153.5534678,4.985,-14.884,0,0,0,0
1531300153.5636308,4.985,-14.884,0,0,0,0
1531300153.5737948,4.985,-14.884,0,0,0,0
1531300153.5839558,4.985,-14.884,0,0,0,0
1531300153.594117,4.985,-14.884,0,0,0,0
1531300153.6042826,4.985,-14.884,0,0,0,0
1531300153.614443,4.985,-14.884,0,0,0,0
1531300153.6246045,4.985,-14.884,0,0,0,0
1531300153.6347742,4.985,-14.884,0,0,0,0
1531300153.6449366,4.985,-14.884,0,0,0,0
1531300153.6551178,4.985,-14.884,0,0,0,0
1531300153.6652803,4.985,-14.884,0,0,0,0
1531300153.6754456,4.985,-14.884,0,0,0,0
1531300153.6856074,4.985,-14.884,0,0,0,0
1531300153.6957724,4.985,-14.884,0,0,0,0
1531300153.7059417,4.985,-14.884,0,0,0,0
1531300153.7161093,4.985,-14.884,0,0,0,0
1531300153.7262745,4.985,-14.884,0,0,0,0
1531300153.7364442,4.985,-14.884,0,0,0,0
1531300153.7466133,4.985,-14.884,0,0,0,0
1531300153.756786,4.985,-14.884,0,0,0,0
1531300153.766954,4.985,-14.884,0,0,0,0
1531300153.777121,4.985,-14.884,0,0,0,0
1531300153.7872918,4.985,-14.884,0,0,0,0
1531300153.7974653,4.985,-14.813,0,0,0,0
1531300153.8093524,4.985,-14.813,0,0,0,0
1531300153.8196661,4.985,-14.813,0,0,0,0
1531300153.8298526,4.985,-14.813,0,0,0,0
1531300153.8400743,4.985,-14.813,0,0,0,0
1531300153.8503559,4.985,-14.813,0,0,0,0
1531300153.8605318,4.985,-14.813,0,0,0,0
1531300153.870709,4.985,-14.813,0,0,0,0
1531300153.8808844,4.985,-14.813,0,0,0,0
1531300153.8910697,4.985,-14.813,0,0,0,0
1531300153.9012368,4.985,-14.813,0,0,0,0
1531300153.9114,4.985,-14.813,0,0,0,0
1531300153.921562,4.985,-14.813,0,0,0,0
1531300153.9317255,4.985,-14.813,0,0,0,0
1531300153.941891,4.985,-14.813,0,0,0,0
1531300153.952053,4.985,-14.813,0,0,0,0
1531300153.9626603,4.985,-14.813,0,0,0,0
1531300153.9728281,4.985,-14.813,0,0,0,0
1531300153.9829974,4.985,-14.813,0,0,0,0
1531300153.9931617,4.985,-14.813,0,0,0,0
1531300154.0033298,4.985,-14.813,0,0,0,0
1531300154.0134926,4.985,-14.813,0,0,0,0
1531300154.0236583,4.985,-14.813,0,0,0,0
1531300154.0338244,4.985,-14.813,0,0,0,0
1531300154.0439916,4.985,-14.813,0,0,0,0
1531300154.0541568,4.985,-14.813,0,0,0,0
1531300154.0643222,4.985,-14.813,0,0,0,0
1531300154.074484,4.985,-14.813,0,0,0,0
1531300154.0846517,4.985,-14.813,0,0,0,0
1531300154.095164,4.985,-14.813,0,0,0,0
1531300154.105517,4.985,-14.813,0,0,0,0
1531300154.1157691,4.985,-14.813,0,0,0,0
1531300154.1259444,4.985,-14.813,0,0,0,0
1531300154.136132,4.985,-14.813,0,0,0,0
1531300154.1462996,4.985,-14.813,0,0,0,0
1531300154.1564646,4.985,-14.813,0,0,0,0
1531300154.1666257,4.985,-14.813,0,0,0,0
1531300154.1767957,4.985,-14.813,0,0,0,0
1531300154.186954,4.985,-14.813,0,0,0,0
1531300154.1971166,4.985,-14.813,0,0,0,0
1531300154.20728,4.985,-14.813,0,0,0,0
1531300154.2174463,4.985,-14.813,0,0,0,0
1531300154.2276087,4.985,-14.813,0,0,0,0
1531300154.2377708,4.985,-14.813,0,0,0,0
1531300154.2479434,4.985,-14.813,0,0,0,0
1531300154.2581098,4.985,-14.813,0,0,0,0
1531300154.2682765,4.985,-14.813,0,0,0,0
1531300154.2784452,4.985,-14.813,0,0,0,0
1531300154.2886102,4.985,-14.813,0,0,0,0
1531300154.2987816,4.985,-14.813,0,0,0,0
1531300154.3089554,4.985,-14.813,0,0,0,0
1531300154.3191338,4.985,-14.813,0,0,0,0
1531300154.3293006,4.985,-14.813,0,0,0,0
1531300154.3394752,4.985,-14.813,0,0,0,0
1531300154.34964,4.985,-14.813,0,0,0,0
1531300154.3598096,4.985,-14.813,0,0,0,0
1531300154.3699727,4.985,-14.813,0,0,0,0
1531300154.3801403,4.976,-14.813,0,0,0,0
1531300154.3903282,4.976,-14.813,0,0,0,0
1531300154.4005136,4.976,-14.813,0,0,0,0
1531300154.4106874,4.976,-14.813,0,0,0,0
1531300154.4208832,4.976,-14.813,0,0,0,0
1531300154.4310622,4.976,-14.813,0,0,0,0
1531300154.4412367,4.976,-14.813,0,0,0,0
1531300154.4514132,4.976,-14.813,0,0,0,0
1531300154.4615812,4.976,-14.813,0,0,0,0
1531300154.471748,4.976,-14.813,0,0,0,0
1531300154.4819171,4.976,-14.813,0,0,0,0
1531300154.492099,4.976,-14.813,0,0,0,0
1531300154.5023944,4.976,-14.813,0,0,0,0
1531300154.5126445,4.976,-14.813,0,0,0,0
1531300154.522815,4.976,-14.813,0,0,0,0
1531300154.5329792,4.976,-14.813,0,0,0,0
1531300154.5431473,4.976,-14.813,0,0,0,0
1531300154.5533137,4.976,-14.813,0,0,0,0
1531300154.5634809,4.976,-14.813,0,0,0,0
1531300154.5736468,4.976,-14.813,0,0,0,0
1531300154.583806,4.976,-14.813,0,0,0,0
1531300154.5939653,4.976,-14.813,0,0,0,0
1531300154.6041343,4.976,-14.813,0,0,0,0
1531300154.614298,4.976,-14.813,0,0,0,0
1531300154.6244648,4.976,-14.813,0,0,0,0
1531300154.634631,4.976,-14.813,0,0,0,0
1531300154.6447933,4.976,-14.813,0,0,0,0
1531300154.6549606,4.976,-14.813,0,0,0,0
1531300154.6651237,4.976,-14.813,0,0,0,0
1531300154.6752865,4.976,-14.813,0,0,0,0
1531300154.685449,4.976,-14.813,0,0,0,0
1531300154.6956112,4.976,-14.813,0,0,0,0
1531300154.7057772,4.976,-14.813,0,0,0,0
1531300154.715938,4.976,-14.813,0,0,0,0
1531300154.7260997,4.976,-14.813,0,0,0,0
1531300154.736262,4.976,-14.813,0,0,0,0
1531300154.7464263,4.976,-14.813,0,0,0,0
1531300154.7565913,4.976,-14.813,0,0,0,0
1531300154.7667565,4.976,-14.813,0,0,0,0
1531300154.7769227,4.976,-14.813,0,0,0,0
1531300154.787094,4.976,-14.813,0,0,0,0
1531300154.797266,4.976,-14.813,0,0,0,0
1531300154.807432,4.976,-14.813,0,0,0,0
1531300154.8175936,4.976,-14.813,0,0,0,0
1531300154.82776,4.976,-14.813,0,0,0,0
